frame,ID,centroidX,centroidY,dir,1cm,test,7,,59,75,104,135,211,237,324,341,361,377,413,436,456,510,579,609,637,664,681,720,802,844,910,1074,1104,1403,1620,1718,1799,1903,2006,2072,2192,2242,2355,2856,2880,3163,3358,3388
644,1104,2835.5,1599.5,-29.0546041,116.6666667,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,2242,2387.5,1522.75,-127.2079219,103.3333333,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,802,2788.75,1463.75,-65.17065341,60,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,910,2397,1180.5,-63.43494882,86.66666667,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,2856,1993.25,1066.75,167.7352263,106.6666667,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,2006,1928.75,678.75,-116.17529,110,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,1104,2828.75,1598.5,-47.72631099,116.6666667,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,135,2385.75,1523.75,-128.7965521,110,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,802,2788,1463.5,-60.80251395,60,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,910,2398.25,1180.75,-61.14433878,86.66666667,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,2856,1998.25,1070,167.560438,106.6666667,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,2006,1921.5,668.5,-101.9761324,110,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,1104,2828,1594.25,-44.40934279,113.3333333,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,681,2385.75,1521.5,49.39870535,100,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,802,2789,1462.75,-62.7648533,63.33333333,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,324,2671.5,1359.25,127.1644749,100,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,2856,2003.75,1078.25,164.8989018,110,65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,2006,1909.75,637.75,-105.1010982,110,91,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,1104,2832.5,1589.75,-33.69006753,113.3333333,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,2242,2387.5,1524,-126.5288554,93.33333333,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,802,2788,1460.25,-58.91249468,60,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,324,2671.75,1362,123.2543666,113.3333333,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,910,2395.5,1178.25,-57.77124256,90,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,2006,1897,636,-110.5560452,116.6666667,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,75,2318.75,1760.5,79.3150876,93.33333333,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,720,3214,1721,167.9052429,80,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,2242,2387.5,1524.25,-125.837653,96.66666667,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,802,2788.75,1461.75,-62.41797079,56.66666667,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,2006,1874.25,642.5,-111.1048386,100,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,1104,2829.25,1582.75,-35.9605172,83.33333333,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,2242,2386.75,1523.5,-132.0492209,106.6666667,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,802,2787.75,1459.5,-56.30993247,63.33333333,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,910,2393.25,1177.25,-59.38139459,90,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,2006,1862.5,643.75,-103.6504191,116.6666667,85,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,720,3218.25,1722.75,173.4537092,73.33333333,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,2242,2386.75,1523.5,-129.4724598,103.3333333,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,802,2786,1457.75,-56.10383344,66.66666667,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,910,2393.75,1176.5,-57.44999651,90,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,637,2760,1637.25,136.7357046,90,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,2242,2387.25,1523.25,-131.268603,106.6666667,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,59,1492.5,1413,146.725112,116.6666667,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,910,2394,1178.5,-54.68878656,103.3333333,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,2006,1824.75,670.25,-99.32359178,116.6666667,86,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,720,3217.5,1729,169.1144729,80,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,2242,2387.5,1523.5,-127.8749837,103.3333333,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,802,2784.5,1456.25,-55.71312302,60,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,59,1507.25,1430.25,156.8014095,110,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,413,1192.75,1361.5,-34.9920202,96.66666667,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,910,2393.5,1178.5,-55.78429787,103.3333333,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,2856,2026,1116.75,173.3865395,113.3333333,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,2242,2387.75,1522.75,-126.702855,100,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,802,2785.25,1458.5,-62.38697218,63.33333333,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,910,2394.75,1179.75,-56.59217541,93.33333333,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,2856,2029.5,1120.75,171.2538377,106.6666667,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,2242,2386.5,1524.25,-130.2921478,103.3333333,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,802,2785.25,1458.75,-61.69924423,60,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,324,2648.75,1333,122.2756443,106.6666667,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,2856,2029,1123.75,169.5400909,113.3333333,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,2006,1742.25,680.5,-104.7967622,90,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,2242,2387,1523.5,-126.1581854,103.3333333,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,135,2396.5,1182.25,-56.57518882,96.66666667,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,2856,2032.75,1127.5,169.4792157,116.6666667,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,2242,2387.5,1523.75,-127.2079219,103.3333333,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,802,2781.75,1454.25,-54.46232221,66.66666667,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,324,2646,1335.5,115.1148349,103.3333333,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,2856,2033.25,1133.25,170.6764082,110,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,2242,2387.5,1523.25,-128.53018,103.3333333,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,802,2782.75,1454.5,-53.86462339,60,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,324,2649.5,1338,124.5922887,110,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,910,2395.75,1187.25,-60.37625125,93.33333333,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,2856,2041.5,1137.5,171.3843518,106.6666667,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,1403,2442.75,1049.5,-73.03385189,103.3333333,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,2242,2386,1522.75,-130.8724083,86.66666667,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,802,2783,1456.25,-58.91249468,56.66666667,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,1403,2440.75,1041.5,-75.71890426,90,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,456,2835.5,1604.75,131.9872125,110,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,135,2387.25,1523,-134.3562543,100,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,802,2782.25,1457.5,-58.07912378,66.66666667,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,324,2650.25,1333,123.2065703,110,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,910,2393.25,1182.75,-63.00416161,93.33333333,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,324,2056,1147,-15.9453959,83.33333333,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,720,3234.75,1757,158.0088701,80,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,1104,2838,1602.25,-41.9225446,116.6666667,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,2242,2387.75,1524.5,-124.6409475,100,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,802,2782.75,1457.25,-57.90740867,63.33333333,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,910,2393.5,1185.25,-61.76255446,106.6666667,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,2856,2057.75,1154.75,167.9694039,106.6666667,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,1403,2444,1037.25,-77.77487732,100,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,2242,2387.5,1525.5,-132.3974378,103.3333333,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,802,2781.75,1457.25,-59.5742162,60,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,910,2394.5,1184.75,-58.20108718,100,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,720,3236.25,1767.75,158.025492,86.66666667,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,1104,2835.5,1595.5,-39.55966797,73.33333333,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,2242,2387,1525,-127.568592,96.66666667,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,910,2394.25,1183.75,-61.14433878,93.33333333,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,720,3238,1770.5,160.974394,86.66666667,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,1104,2834.25,1594,-40.50284839,83.33333333,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,2242,2387.75,1525.25,-132.4551956,106.6666667,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,802,2779.75,1454.75,-60.9453959,60,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,324,2645.5,1334.5,117.3498758,103.3333333,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,910,2396,1188.25,-64.32318432,96.66666667,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,720,3235.5,1777.5,162.7585406,90,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,2242,2385.75,1524.5,-131.784516,100,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,910,2395.25,1186.25,-64.74683661,93.33333333,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,1403,2443,1043.5,-100.1246717,90,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,720,3233,1779.75,153.8384336,90,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,1104,2832.75,1584.5,-34.9920202,76.66666667,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,135,2394.75,1185.25,-62.19854122,100,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,413,1132.75,1182.5,-17.0377678,96.66666667,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,1403,2439,1041.25,-101.1130405,96.66666667,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,910,2395.25,1188,-56.85300417,96.66666667,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,720,3241.5,1809.75,177.9904462,83.33333333,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,2242,2386.75,1525.5,-127.3666694,103.3333333,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,802,2780,1455,-59.03624347,63.33333333,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,413,1126.25,1181.75,-20.8977655,90,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,910,2395.25,1185.25,-61.31385243,100,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,2242,2387,1525.75,-132.9786351,110,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,802,2780.25,1452.75,-56.51383118,63.33333333,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,324,2614,1350.5,128.9275436,106.6666667,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,910,2394.75,1186.5,-62.98733465,96.66666667,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,413,1133,1174.5,-21.16125982,100,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,2242,2387.75,1524.75,-126.702855,100,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,802,2779,1454,-57.99461679,60,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,910,2395,1186.25,-64.32318432,86.66666667,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,1403,2437.5,1048.75,-107.4747743,100,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,844,2261.5,747.25,21.80140949,66.66666667,81,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,1104,2821.75,1556.25,-32.31961651,113.3333333,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,2242,2387,1524.75,-135.6437457,103.3333333,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,802,2779,1452.5,-52.52382044,66.66666667,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,2880,2638,1206.75,32.41230662,110,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,910,2395.5,1189,-69.67686317,90,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,413,1149.5,1155.75,-12.52880771,100,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,1104,2437.5,1049.25,-14.79676225,113.3333333,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,2242,2387.5,1525,-133.72697,106.6666667,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,324,2623,1368.75,133.2986454,113.3333333,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,2880,2624.75,1211.75,37.33319574,113.3333333,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,1403,2437,1058,-114.7751406,96.66666667,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,844,2258.5,744,19.29004622,76.66666667,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,2242,2386.75,1524.75,-136.3019527,103.3333333,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,802,2779.5,1452.75,-53.44752725,66.66666667,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,324,2632.5,1375.5,154.179008,113.3333333,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,2880,2617.75,1211.75,43.93908831,103.3333333,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,910,2395.5,1185.5,-67.83365418,96.66666667,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,1403,2436.25,1059.75,-113.6820877,103.3333333,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,844,2255.5,742.5,23.19859051,76.66666667,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,2242,2385.5,1524.5,-127.234834,100,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,802,2780.25,1454.25,-57.75753216,60,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,324,2639,1378.75,155.3441013,110,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,2880,2618.75,1210.25,42.56335175,113.3333333,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,910,2395,1188,-65.22485943,86.66666667,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,413,1168,1127.75,7.236922026,103.3333333,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,1403,2436.75,1061.75,-114.4439548,100,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,844,2255,742,30.96375653,70,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,1104,2826.25,1553,-32.39984017,113.3333333,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,2242,2387.25,1525.5,-125.6398092,100,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,802,2779,1453.5,-57.6525565,60,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,324,2638.5,1382.25,154.5366549,110,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,2880,2621,1206.75,40.78582148,113.3333333,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,1403,2438.5,1065.5,-114.145542,106.6666667,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,802,2779.5,1454,-57.17145821,66.66666667,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,324,2640.5,1382.5,154.179008,113.3333333,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,2880,2625.5,1199.75,37.36666941,120,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,910,2393.25,1185,-58.1092082,73.33333333,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,413,1187.25,1084.75,17.8503183,103.3333333,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,1403,2438,1070.75,-117.3777028,103.3333333,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,609,2716.25,1539.25,-140.7105931,83.33333333,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,2242,2387.5,1524.75,-127.2079219,96.66666667,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,802,2778.75,1453.5,-58.90268711,60,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,324,2639.25,1381.25,149.32272,110,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,2880,2628.75,1189.25,36.41637852,96.66666667,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,910,2394,1185.5,-57.99461679,96.66666667,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,1403,2437.75,1074,-120.191623,103.3333333,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,413,1199.25,1078.5,18.13808216,103.3333333,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,844,2256.25,743.25,31.86597769,76.66666667,81,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,1104,2826.5,1557,-33.17851166,116.6666667,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,135,2387.25,1524.75,-127.724995,100,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,802,2779.25,1453.5,-54.71325102,53.33333333,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,324,2630.75,1376.25,155.2825591,110,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,910,2395,1185,-61.69924423,100,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,2880,2623.75,1179.5,32.53506716,123.3333333,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,1403,2439,1076.5,-118.1785901,103.3333333,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,1104,2827.75,1554.25,-34.38034472,100,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,2242,2387.25,1524.5,-128.3951645,103.3333333,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,802,2779.25,1454,-58.39249775,53.33333333,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,324,2630.75,1376.25,155.2825591,110,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,910,2394.5,1185,-60.75117366,96.66666667,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,2880,2629.25,1175.5,29.44542873,113.3333333,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,104,2137.25,1054.5,32.94921512,83.33333333,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,413,1187.75,1058,11.48199135,106.6666667,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,844,2262,748,41.63353934,83.33333333,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,1104,2823.5,1554,-39.40066066,113.3333333,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,2242,2385.5,1524.5,-127.234834,96.66666667,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,802,2778.5,1454.25,-54.02761295,60,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,324,2628.25,1376,152.6761087,113.3333333,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,135,2393,1185,-59.74356284,83.33333333,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,2192,2629.25,1172.75,-60.15406805,116.6666667,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,1403,2438,1075.75,-120.5102374,103.3333333,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,104,2135.5,1052,38.92754359,93.33333333,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,1903,2323.25,1767.5,43.36342296,43.33333333,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
